game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.disengagementNum,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,isSubstitution,base,replacedPlayer.id,replacedPlayer.link,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
788118,2026-03-07,0,2026-03-07T10:52:40.845Z,2026-03-07T10:52:45.036Z,TRUE,pitch,5a6a0c95-85b4-3b4f-94c0-0f60a22633a1,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,0,NA,NA,3.224,1.627,NA,144.66,156.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,atBat,Flyout,field_out,Jung Hoo Lee flies out to center fielder Seiya Suzuki.,0,3,2,19,top,3,2026-03-07T10:52:22.816Z,2026-03-07T10:54:40.603Z,TRUE,FALSE,FALSE,TRUE,0,2,2,1,808982,Jung Hoo Lee,/api/v1/people/808982,L,Left,579328,Yusei Kikuchi,/api/v1/people/579328,L,Left,vs_LHP,vs_LHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,86,78.5,1,0.91,0.439,6.7983,26.6367,-31.5236,0.3425,0.4157,-0.7256,3.0525,-6.7181,-125.0545,-0.0289,1.9582,50.0048,5.6632,0.5399,1.2,8.4,24,2505,284,NA,NA,NA,NA,NA,NA,FALSE,-36.2,1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,2,2026-03-07T10:53:23.865Z,2026-03-07T10:53:26.865Z,FALSE,pickoff,6dafbaf0-b1fc-3207-b243-19ca85efcf35,NA,Pickoff Attempt 1B,NA,NA,NA,NA,FALSE,1,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,atBat,Flyout,field_out,Jung Hoo Lee flies out to center fielder Seiya Suzuki.,0,3,2,19,top,3,2026-03-07T10:52:22.816Z,2026-03-07T10:54:40.603Z,TRUE,FALSE,FALSE,TRUE,0,2,2,1,808982,Jung Hoo Lee,/api/v1/people/808982,L,Left,579328,Yusei Kikuchi,/api/v1/people/579328,L,Left,vs_LHP,vs_LHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,4,2026-03-07T10:52:02.550Z,2026-03-07T10:52:13.433Z,TRUE,pitch,352f1ff2-0a13-398e-aa6e-0e0b5d444812,5,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",3,1,0,NA,NA,3.138,1.584,NA,118.19,190.38,ground_ball,hard,7,74.44,111.02,NA,NA,NA,NA,NA,NA,NA,NA,18,atBat,Single,single,Jahmai Jones singles on a sharp ground ball to left fielder Masataka Yoshida.,0,3,2,18,top,3,2026-03-07T10:50:37.423Z,2026-03-07T10:52:13.433Z,TRUE,FALSE,FALSE,FALSE,33,3,1,0,663330,Jahmai Jones,/api/v1/people/663330,R,Right,579328,Yusei Kikuchi,/api/v1/people/579328,L,Left,vs_LHP,vs_RHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,true,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,85.2,78.6,8,0.9,0.4413,6.812,24.6026,-34.7427,-0.8463,-1.6502,-0.0313,1.7926,-4.7451,-124.0618,-2.2375,2.0152,50.0006,5.5993,-1.3194,3.6,9.6,24,2569,293,106.9,6,131,NA,NA,NA,FALSE,-40.8,-3.2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,3,2026-03-07T10:51:46.095Z,2026-03-07T10:51:50.673Z,TRUE,pitch,de8992cf-8eb5-3de9-b031-fe8872a4494a,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,1,0,NA,NA,3.138,1.584,NA,140.68,208.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,atBat,Single,single,Jahmai Jones singles on a sharp ground ball to left fielder Masataka Yoshida.,0,3,2,18,top,3,2026-03-07T10:50:37.423Z,2026-03-07T10:52:13.433Z,TRUE,FALSE,FALSE,FALSE,33,3,1,0,663330,Jahmai Jones,/api/v1/people/663330,R,Right,579328,Yusei Kikuchi,/api/v1/people/579328,L,Left,vs_LHP,vs_RHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,87.4,81.2,13,0.91,0.4291,6.8171,24.3099,-31.5105,-2.3305,0.4018,-0.6213,1.123,-5.6744,-127.2799,-4.8908,1.9332,50.0042,5.5435,-3.8509,8.4,8.4,24,2446,313,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-0.1,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,2,2026-03-07T10:51:29.984Z,2026-03-07T10:51:34.848Z,TRUE,pitch,022740ab-1081-3c59-bfa9-ababfd637377,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,0,NA,NA,3.138,1.584,NA,78.82,198.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,atBat,Single,single,Jahmai Jones singles on a sharp ground ball to left fielder Masataka Yoshida.,0,3,2,18,top,3,2026-03-07T10:50:37.423Z,2026-03-07T10:52:13.433Z,TRUE,FALSE,FALSE,FALSE,33,3,1,0,663330,Jahmai Jones,/api/v1/people/663330,R,Right,579328,Yusei Kikuchi,/api/v1/people/579328,L,Left,vs_LHP,vs_RHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,96.4,87.6,14,0.9,0.392,6.8962,33.8201,-10.8141,3.7778,10.8209,1.0017,1.4846,-3.8839,-140.11,-9.1996,1.92,50.0008,5.5318,7.4555,26.4,2.4,24,2280,147,NA,NA,NA,NA,NA,NA,FALSE,-12,17.8,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,1,2026-03-07T10:51:13.869Z,2026-03-07T10:51:18.669Z,TRUE,pitch,bf8ac797-1cbc-35af-bae4-8b62a604c0ac,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,0,NA,NA,3.138,1.584,NA,118.09,200.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,atBat,Single,single,Jahmai Jones singles on a sharp ground ball to left fielder Masataka Yoshida.,0,3,2,18,top,3,2026-03-07T10:50:37.423Z,2026-03-07T10:52:13.433Z,TRUE,FALSE,FALSE,FALSE,33,3,1,0,663330,Jahmai Jones,/api/v1/people/663330,R,Right,579328,Yusei Kikuchi,/api/v1/people/579328,L,Left,vs_LHP,vs_RHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,false,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,84.1,77.5,13,0.92,0.447,7.0348,23.0991,-17.6439,7.1321,9.5449,-0.0287,1.4232,-5.9125,-122.3191,-6.6676,1.4878,50.0038,5.6865,10.8577,27.6,6,24,1757,156,NA,NA,NA,NA,NA,NA,FALSE,-22.6,16,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,0,2026-03-07T10:50:54.493Z,2026-03-07T10:50:58.899Z,TRUE,pitch,9f496fe3-c9c3-3d0e-8ed2-053e36a72c4a,1,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,1,0,NA,NA,3.138,1.584,NA,113.01,181.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,atBat,Single,single,Jahmai Jones singles on a sharp ground ball to left fielder Masataka Yoshida.,0,3,2,18,top,3,2026-03-07T10:50:37.423Z,2026-03-07T10:52:13.433Z,TRUE,FALSE,FALSE,FALSE,33,3,1,0,663330,Jahmai Jones,/api/v1/people/663330,R,Right,579328,Yusei Kikuchi,/api/v1/people/579328,L,Left,vs_LHP,vs_RHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,Japan,false,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,78.6,72.5,8,0.9,0.4793,6.8281,22.1458,-42.0499,-2.3877,-7.4738,0.1048,2.1071,-2.9277,-114.4999,0.726,1.7127,50.0042,5.9174,-3.1539,4.8,13.2,24,2519,326,NA,NA,NA,NA,NA,NA,FALSE,-57.4,-13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,5,2026-03-07T10:47:57.934Z,2026-03-07T10:48:06.934Z,TRUE,pitch,2a2eabdd-9380-3681-ae4f-06c2b93d3ca7,6,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",2,2,2,NA,NA,3.165,1.598,NA,145.62,182.29,ground_ball,medium,6,118.55,141.95,NA,NA,NA,NA,NA,NA,NA,NA,17,atBat,Groundout,field_out,"Sosuke Genda grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,2,17,bottom,2,2026-03-07T10:46:17.884Z,2026-03-07T10:48:06.934Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,683821,Sosuke Genda,/api/v1/people/683821,L,Left,808978,Young Pyo Ko,/api/v1/people/808978,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,true,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,75.9,68.8,7,2,0.4996,6.8242,21.3131,-39.354,-9.0823,-5.9121,-0.7509,2.0924,6.9637,-110.0541,6.4388,-2.7911,50.0021,3.3191,-11.032,14.4,13.2,24,2057,308,89.1,-2,29,NA,NA,NA,TRUE,-56.5,-8.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,4,2026-03-07T10:47:36.371Z,2026-03-07T10:47:42.594Z,TRUE,pitch,8f09f95a-f3c9-33aa-af59-d99c1ca1dbbd,5,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,2,2,2,NA,NA,3.165,1.598,NA,114.03,198.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,atBat,Groundout,field_out,"Sosuke Genda grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,2,17,bottom,2,2026-03-07T10:46:17.884Z,2026-03-07T10:48:06.934Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,683821,Sosuke Genda,/api/v1/people/683821,L,Left,808978,Young Pyo Ko,/api/v1/people/808978,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,false,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,74.9,67.8,14,2,0.5078,7.0681,21.0974,-42.2074,-9.7641,-8.5447,0.0779,1.5087,8.4484,-108.371,6.1505,-2.6253,50.001,3.277,-11.4715,13.2,14.4,24,2153,313,NA,NA,NA,NA,NA,NA,FALSE,-62.9,-13.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,3,2026-03-07T10:47:15.400Z,2026-03-07T10:47:20.775Z,TRUE,pitch,9151c149-0df5-34dc-803e-2454336a6183,4,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,2,2,2,NA,NA,3.165,1.598,NA,145.68,165.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,atBat,Groundout,field_out,"Sosuke Genda grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,2,17,bottom,2,2026-03-07T10:46:17.884Z,2026-03-07T10:48:06.934Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,683821,Sosuke Genda,/api/v1/people/683821,L,Left,808978,Young Pyo Ko,/api/v1/people/808978,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,84.4,76.2,4,2,0.4495,6.6733,26.3412,-36.1081,-10.9603,-2.6214,-0.7523,2.7287,8.3863,-122.3289,6.2868,-2.8176,50.003,3.2356,-16.4487,22.8,10.8,24,1989,289,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-2.8,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,2,2026-03-07T10:47:01.376Z,2026-03-07T10:47:06.487Z,TRUE,pitch,a292a400-2724-3504-bfba-ebf44489b825,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,2,NA,NA,3.165,1.598,NA,180.7,163.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,atBat,Groundout,field_out,"Sosuke Genda grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,2,17,bottom,2,2026-03-07T10:46:17.884Z,2026-03-07T10:48:06.934Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,683821,Sosuke Genda,/api/v1/people/683821,L,Left,808978,Young Pyo Ko,/api/v1/people/808978,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,false,NA,"rgba(50, 50, 50, 1.0)",ST,Sweeper,74.1,67.7,11,2,0.5084,6.5835,19.0068,-28.564,7.3068,3.0717,-1.6711,2.7903,1.1275,-107.791,5.8035,-3.1502,50.0023,3.2192,8.5835,18,9.6,24,2381,86,NA,NA,NA,NA,NA,NA,FALSE,-42.5,7.4,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,1,2026-03-07T10:46:45.426Z,2026-03-07T10:46:49.695Z,TRUE,pitch,2899540f-0168-31e3-bb9a-2f53932dfbb1,2,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,1,1,2,NA,NA,3.165,1.598,NA,140.97,168.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,atBat,Groundout,field_out,"Sosuke Genda grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,2,17,bottom,2,2026-03-07T10:46:17.884Z,2026-03-07T10:48:06.934Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,683821,Sosuke Genda,/api/v1/people/683821,L,Left,808978,Young Pyo Ko,/api/v1/people/808978,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,85.2,76.8,4,2,0.4457,6.8656,27.1113,-37.1442,-11.116,-3.2564,-0.6289,2.5884,8.9821,-123.4224,6.0806,-2.891,50.0031,3.2384,-16.9594,22.8,10.8,24,2086,285,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-4,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,0,2026-03-07T10:46:28.004Z,2026-03-07T10:46:33.067Z,TRUE,pitch,9ef7bf9e-8199-3e71-8325-75e9bee87663,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.165,1.598,NA,68.88,120.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,atBat,Groundout,field_out,"Sosuke Genda grounds out, shortstop Ju Won Kim to first baseman Bo Gyeong Moon.",0,3,2,17,bottom,2,2026-03-07T10:46:17.884Z,2026-03-07T10:48:06.934Z,TRUE,FALSE,FALSE,TRUE,0,2,2,3,683821,Sosuke Genda,/api/v1/people/683821,L,Left,808978,Young Pyo Ko,/api/v1/people/808978,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,85.7,77.5,3,2,0.443,6.9115,25.9424,-36.8761,-10.8262,-3.0358,0.6575,3.1621,11.8678,-123.8835,7.16,-2.8002,50.006100000000004,3.3237,-16.7445,21.6,9.6,24,2018,287,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-3.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,7,2026-03-07T10:45:58.277Z,2026-03-07T10:46:03.825Z,TRUE,pitch,4ad16ba6-a8fd-322d-9010-9f5b5ff7dfda,7,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,2,3,1,NA,NA,3.121,1.575,NA,146.6,175.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,atBat,Strikeout,strikeout,Shugo Maki called out on strikes.,0,3,2,16,bottom,2,2026-03-07T10:43:50.281Z,2026-03-07T10:46:03.825Z,TRUE,FALSE,FALSE,TRUE,14,2,3,2,808957,Shugo Maki,/api/v1/people/808957,R,Right,808978,Young Pyo Ko,/api/v1/people/808978,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,NA,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,75.8,68.5,4,2,0.5013,7.0801,21.4194,-41.412,-10.9226,-7.6575,-0.7764,2.3407,7.48,-109.7279,7.3234,-2.8291,50.0036,3.3974,-13.1725,16.8,14.4,24,2164,306,NA,NA,NA,NA,NA,NA,TRUE,-59.8,-11.2,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,6,2026-03-07T10:45:33.934Z,2026-03-07T10:45:53.277Z,TRUE,pitch,0053c9c5-e32b-37d0-ab4a-316c36d90921,6,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,2,2,1,NA,NA,3.121,1.575,NA,117.62,190.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,atBat,Strikeout,strikeout,Shugo Maki called out on strikes.,0,3,2,16,bottom,2,2026-03-07T10:43:50.281Z,2026-03-07T10:46:03.825Z,TRUE,FALSE,FALSE,TRUE,14,2,3,2,808957,Shugo Maki,/api/v1/people/808957,R,Right,808978,Young Pyo Ko,/api/v1/people/808978,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,84.6,77.2,8,2,0.4464,6.8862,24.2614,-35.4976,-10.6685,-2.1783,-0.0162,1.7804,10.3345,-122.6807,3.8831,-2.8972,50.0034,3.2026,-16.2631,22.8,9.6,24,1966,285,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-2.6,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788118,2026-03-07,5,2026-03-07T10:45:14.133Z,2026-03-07T10:45:17.412Z,TRUE,pitch,60350f76-05b3-3c0a-ac6e-1b507a842d67,5,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,2,2,1,NA,NA,3.121,1.575,NA,117.92,186.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,atBat,Strikeout,strikeout,Shugo Maki called out on strikes.,0,3,2,16,bottom,2,2026-03-07T10:43:50.281Z,2026-03-07T10:46:03.825Z,TRUE,FALSE,FALSE,TRUE,14,2,3,2,808957,Shugo Maki,/api/v1/people/808957,R,Right,808978,Young Pyo Ko,/api/v1/people/808978,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Korea,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Korea,NA,NA,"rgba(0, 85, 254, 1.0)",CH,Changeup,75.6,68.7,8,2,0.5019,7.0007,20.4485,-39.7728,-11.2362,-6.3145,-0.024,1.9335,8.8094,-109.3927,6.1407,-2.6559,50.0009,3.369,-13.5301,16.8,13.2,24,2009,305,NA,NA,NA,NA,NA,NA,FALSE,-57.8,-9.2,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663330,Jahmai Jones,/api/v1/people/663330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
