game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.disengagementNum,isBaseRunningPlay,isSubstitution,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,replacedPlayer.id,replacedPlayer.link,base,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
788109,2026-03-08,2,2026-03-08T10:50:51.295Z,2026-03-08T10:50:56.283Z,TRUE,pitch,1185c11f-8a6d-37b3-8405-71076cddc74b,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,0,NA,NA,3.178,1.604,NA,87.2,213.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,atBat,Pop Out,field_out,Seiya Suzuki pops out to shortstop Jarryd Dale.,0,0,0,21,bottom,3,2026-03-08T10:50:12.924Z,2026-03-08T10:51:49.948Z,TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,Seiya Suzuki,/api/v1/people/673548,R,Right,628015,Connor MacDonald,/api/v1/people/628015,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Australia,false,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,80.9,72.9,14,2,0.4724,6.1773,27.502,-33.1302,-9.0903,-0.7118,0.7819,0.924,11.1412,-117.1288,-4.2179,-2.9137,50.0006,5.9352,-12.3007,16.8,10.8,24,740,273,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-2.3,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,1,2026-03-08T10:50:38.786Z,2026-03-08T10:50:42.952Z,TRUE,pitch,5eb83429-9f4a-38ff-815e-bd896584afd1,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,1,0,NA,NA,3.178,1.604,NA,96.88,192.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,atBat,Pop Out,field_out,Seiya Suzuki pops out to shortstop Jarryd Dale.,0,0,0,21,bottom,3,2026-03-08T10:50:12.924Z,2026-03-08T10:51:49.948Z,TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,Seiya Suzuki,/api/v1/people/673548,R,Right,628015,Connor MacDonald,/api/v1/people/628015,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Australia,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,91.7,82.4,9,2,0.4157,6.2481,32.9319,-15.501,-10.5715,9.5169,0.5278,1.717,12.5677,-132.6498,-7.6328,-2.9366,50.0004,5.7994,-18.5141,42,6,24,2205,226,NA,NA,NA,NA,NA,NA,FALSE,-18.1,15.2,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,0,2026-03-08T10:50:26.312Z,2026-03-08T10:50:30.576Z,TRUE,pitch,f889b471-e464-3699-9ca1-5843f4643d06,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,0,NA,NA,3.178,1.604,NA,137.26,164.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,atBat,Pop Out,field_out,Seiya Suzuki pops out to shortstop Jarryd Dale.,0,0,0,21,bottom,3,2026-03-08T10:50:12.924Z,2026-03-08T10:51:49.948Z,TRUE,FALSE,FALSE,TRUE,0,3,2,1,673548,Seiya Suzuki,/api/v1/people/673548,R,Right,628015,Connor MacDonald,/api/v1/people/628015,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Australia,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,91.1,81.8,4,2,0.4175,6.1191,32.6756,-15.3604,-9.6666,9.6886,-0.5315,2.7523,9.7326,-132.0609,-5.233,-3.0397,50.0037,5.9206,-16.7787,40.8,4.8,24,2185,225,NA,NA,NA,NA,NA,NA,FALSE,-17.4,16.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,6,2026-03-08T10:47:22.286Z,2026-03-08T10:47:31.754Z,TRUE,pitch,e33a5adb-2105-30ea-8275-a0aef75e8f8d,5,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",2,2,1,NA,NA,3.247,1.639,NA,106.26,194.01,ground_ball,medium,5,110.94,172.37,NA,NA,NA,NA,NA,NA,NA,NA,20,atBat,Grounded Into DP,grounded_into_double_play,"Curtis Mead grounds into a double play, third baseman Kazuma Okamoto to second baseman Shugo Maki to first baseman Munetaka Murakami. Travis Bazzana out at 2nd. Curtis Mead out at 1st.",0,0,0,20,top,3,2026-03-08T10:45:49.923Z,2026-03-08T10:47:31.754Z,TRUE,FALSE,FALSE,TRUE,24,2,2,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,608372,Tomoyuki Sugano,/api/v1/people/608372,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,87.1,80.5,9,2,0.4317,6.4182,24.4032,-30.0162,-8.1575,1.3169,0.2818,1.6581,8.7527,-126.5807,-4.6132,-2.1513,50.0004,5.8912,-13.3154,20.4,8.4,24,1863,218,105.8,-19,5,NA,NA,NA,TRUE,-34.4,1.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,4,2026-03-08T10:46:54.013Z,2026-03-08T10:46:58.566Z,TRUE,pitch,096322fc-a6e9-3f9a-be0c-a79cd9203569,4,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,2,2,1,NA,NA,3.247,1.639,NA,118.88,173.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,atBat,Grounded Into DP,grounded_into_double_play,"Curtis Mead grounds into a double play, third baseman Kazuma Okamoto to second baseman Shugo Maki to first baseman Munetaka Murakami. Travis Bazzana out at 2nd. Curtis Mead out at 1st.",0,0,0,20,top,3,2026-03-08T10:45:49.923Z,2026-03-08T10:47:31.754Z,TRUE,FALSE,FALSE,TRUE,24,2,2,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,608372,Tomoyuki Sugano,/api/v1/people/608372,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,85.7,79.2,5,2,0.4381,6.4085,23.466,-27.7912,-7.3238,2.7662,-0.0494,2.4011,7.7244,-124.7032,-3.0905,-2.2255,50.0047,5.9325,-11.6155,20.4,7.2,24,1742,215,NA,NA,NA,NA,NA,NA,FALSE,-32.5,4.6,11.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,3,2026-03-08T10:46:33.358Z,2026-03-08T10:46:38.736Z,TRUE,pitch,a270e4ba-879f-3c75-ab9c-88e7d8aff2bd,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,1,NA,NA,3.247,1.639,NA,73.66,158.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,atBat,Grounded Into DP,grounded_into_double_play,"Curtis Mead grounds into a double play, third baseman Kazuma Okamoto to second baseman Shugo Maki to first baseman Munetaka Murakami. Travis Bazzana out at 2nd. Curtis Mead out at 1st.",0,0,0,20,top,3,2026-03-08T10:45:49.923Z,2026-03-08T10:47:31.754Z,TRUE,FALSE,FALSE,TRUE,24,2,2,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,608372,Tomoyuki Sugano,/api/v1/people/608372,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,92.2,84,12,2,0.4098,6.2615,29.539,-14.022,-5.3596,10.0407,1.1371,2.9797,10.6913,-133.7838,-4.8507,-2.2192,50.0049,5.8254,-9.6924,26.4,3.6,24,2444,216,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.3,7.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,2,2026-03-08T10:46:11.613Z,2026-03-08T10:46:15.286Z,TRUE,pitch,26ce5578-8dd8-3c45-a891-edf6fe99138b,2,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,1,1,1,NA,NA,3.247,1.639,NA,144.68,165.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,atBat,Grounded Into DP,grounded_into_double_play,"Curtis Mead grounds into a double play, third baseman Kazuma Okamoto to second baseman Shugo Maki to first baseman Munetaka Murakami. Travis Bazzana out at 2nd. Curtis Mead out at 1st.",0,0,0,20,top,3,2026-03-08T10:45:49.923Z,2026-03-08T10:47:31.754Z,TRUE,FALSE,FALSE,TRUE,24,2,2,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,608372,Tomoyuki Sugano,/api/v1/people/608372,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,87.4,80.2,4,2,0.4307,6.3279,25.6975,-24.4119,-10.1861,4.735,-0.7263,2.7003,7.1961,-127.101,-3.2472,-2.2688,50.0011,5.9298,-16.6883,31.2,7.2,24,1913,212,NA,NA,NA,NA,NA,NA,FALSE,-27.7,8,16.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,1,2026-03-08T10:45:52.256Z,2026-03-08T10:45:56.772Z,TRUE,pitch,2fa48bda-5220-3174-bb10-790a874200f7,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,1,NA,NA,3.247,1.639,NA,82.06,175.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,atBat,Grounded Into DP,grounded_into_double_play,"Curtis Mead grounds into a double play, third baseman Kazuma Okamoto to second baseman Shugo Maki to first baseman Munetaka Murakami. Travis Bazzana out at 2nd. Curtis Mead out at 1st.",0,0,0,20,top,3,2026-03-08T10:45:49.923Z,2026-03-08T10:47:31.754Z,TRUE,FALSE,FALSE,TRUE,24,2,2,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,608372,Tomoyuki Sugano,/api/v1/people/608372,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,91.1,83.6,14,2,0.4137,6.2851,27.1617,-20.3703,-10.2351,6.6427,0.9167,2.3446,11.5591,-132.2059,-5.1536,-2.1745,50.0027,5.8063,-18.1886,37.2,6,24,2370,211,NA,NA,NA,NA,NA,NA,FALSE,-22,11,16.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,0,2026-03-08T10:45:42.753Z,2026-03-08T10:45:52.256Z,FALSE,stepoff,07881096-0216-0003-001c-f08cd117d70a,NA,Pitcher Step Off,NA,NA,NA,NA,FALSE,PSO,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,atBat,Grounded Into DP,grounded_into_double_play,"Curtis Mead grounds into a double play, third baseman Kazuma Okamoto to second baseman Shugo Maki to first baseman Munetaka Murakami. Travis Bazzana out at 2nd. Curtis Mead out at 1st.",0,0,0,20,top,3,2026-03-08T10:45:49.923Z,2026-03-08T10:47:31.754Z,TRUE,FALSE,FALSE,TRUE,24,2,2,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,608372,Tomoyuki Sugano,/api/v1/people/608372,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,5,2026-03-08T10:47:06.130Z,2026-03-08T10:47:22.286Z,FALSE,action,NA,NA,Batter Timeout.,Batter Timeout,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,678554,/api/v1/people/678554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,batter_timeout,NA,NA,NA,NA,NA,NA,20,atBat,Grounded Into DP,grounded_into_double_play,"Curtis Mead grounds into a double play, third baseman Kazuma Okamoto to second baseman Shugo Maki to first baseman Munetaka Murakami. Travis Bazzana out at 2nd. Curtis Mead out at 1st.",0,0,0,20,top,3,2026-03-08T10:45:49.923Z,2026-03-08T10:47:31.754Z,TRUE,FALSE,FALSE,TRUE,24,2,2,3,678554,Curtis Mead,/api/v1/people/678554,R,Right,608372,Tomoyuki Sugano,/api/v1/people/608372,R,Right,vs_RHP,vs_RHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,1,2026-03-08T10:45:03.430Z,2026-03-08T10:45:12.917Z,TRUE,pitch,50033fb0-dd2f-3c02-8142-19a00a37f061,2,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",1,0,0,NA,NA,3.179,1.604,NA,115.41,205.76,ground_ball,medium,4,153.02,151.07,NA,NA,NA,NA,NA,NA,NA,NA,19,atBat,Forceout,force_out,"Travis Bazzana grounds into a force out, second baseman Shugo Maki to shortstop Sosuke Genda. Tim Kennelly out at 2nd. Travis Bazzana to 1st.",0,0,0,19,top,3,2026-03-08T10:44:35.585Z,2026-03-08T10:45:12.917Z,TRUE,FALSE,FALSE,TRUE,0,1,0,1,683953,Travis Bazzana,/api/v1/people/683953,L,Left,608372,Tomoyuki Sugano,/api/v1/people/608372,R,Right,vs_RHP,vs_LHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,true,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,86,79.4,14,2,0.4375,6.314,23.8817,-26.1884,-7.6003,3.7659,0.0416,1.2228,8.3543,-124.9343,-5.9103,-2.3496,50.0035,5.7565,-12.0814,21.6,7.2,24,1994,219,73.2,-5,14,NA,NA,NA,TRUE,-31.2,5.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683953,Travis Bazzana,/api/v1/people/683953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,0,2026-03-08T10:44:46.731Z,2026-03-08T10:44:50.865Z,TRUE,pitch,cb959514-4686-3830-9d27-5b63418e05a6,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,0,NA,NA,3.179,1.604,NA,96.93,196.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,atBat,Forceout,force_out,"Travis Bazzana grounds into a force out, second baseman Shugo Maki to shortstop Sosuke Genda. Tim Kennelly out at 2nd. Travis Bazzana to 1st.",0,0,0,19,top,3,2026-03-08T10:44:35.585Z,2026-03-08T10:45:12.917Z,TRUE,FALSE,FALSE,TRUE,0,1,0,1,683953,Travis Bazzana,/api/v1/people/683953,L,Left,608372,Tomoyuki Sugano,/api/v1/people/608372,R,Right,vs_RHP,vs_LHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,false,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,86.6,79.5,14,2,0.4355,6.443,24.9569,-20.9498,-9.0143,7.0062,0.5264,1.5592,9.9335,-125.6583,-6.1179,-2.3028,50.0049,5.7224,-14.4481,30,6,24,2054,218,NA,NA,NA,NA,NA,NA,FALSE,-25.2,11.5,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,0,2026-03-08T10:44:12.136Z,2026-03-08T10:44:20.086Z,TRUE,pitch,58dddbac-9c73-33bc-bef1-9298f19f7d09,1,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",0,0,0,NA,NA,3.21,1.62,NA,107.11,180.76,line_drive,medium,9,173.14,100.14,NA,NA,NA,NA,NA,NA,NA,NA,18,atBat,Single,single,Tim Kennelly singles on a line drive to right fielder Kensuke Kondoh.,0,0,0,18,top,3,2026-03-08T10:43:50.617Z,2026-03-08T10:44:20.086Z,TRUE,FALSE,FALSE,FALSE,33,0,0,0,470491,Tim Kennelly,/api/v1/people/470491,R,Right,608372,Tomoyuki Sugano,/api/v1/people/608372,R,Right,vs_RHP,vs_RHB,Men_On,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,Japan,true,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,91,82.9,9,2,0.4155,6.3615,29.3432,-17.7116,-8.6484,8.2276,0.2595,2.1489,9.2274,-132.0671,-5.997,-2.1639,50.0056,5.7614,-15.209,34.8,4.8,24,2369,213,97.4,13,241,NA,NA,NA,FALSE,-19.7,13.7,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,470491,Tim Kennelly,/api/v1/people/470491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,1,2026-03-08T10:41:10.084Z,2026-03-08T10:41:22.207Z,TRUE,pitch,7060ab5f-6b3e-3638-b323-f0e12c1d74a4,2,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",1,0,2,NA,NA,3.369,1.7,NA,111.9,162.64,fly_ball,hard,8,89.18,55.84,NA,NA,NA,NA,NA,NA,NA,NA,17,atBat,Flyout,field_out,Shohei Ohtani flies out sharply to center fielder Aaron Whitefield.,0,0,0,17,bottom,2,2026-03-08T10:40:50.600Z,2026-03-08T10:41:22.207Z,TRUE,FALSE,FALSE,TRUE,0,1,0,3,660271,Shohei Ohtani,/api/v1/people/660271,L,Left,628015,Connor MacDonald,/api/v1/people/628015,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Australia,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,90.6,81.4,5,2,0.4199,6.1232,32.5346,-15.24,-7.6774,9.8661,0.1338,2.8199,10.755,-131.3637,-4.8315,-3.0506,50,5.8475,-13.1738,32.4,4.8,24,1957,223,102.6,34,367,NA,NA,NA,TRUE,-17.3,16.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,0,2026-03-08T10:40:55.709Z,2026-03-08T10:41:00.003Z,TRUE,pitch,9c325ff2-1034-34c3-9897-24858f96ce3b,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.369,1.7,NA,142,204.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,atBat,Flyout,field_out,Shohei Ohtani flies out sharply to center fielder Aaron Whitefield.,0,0,0,17,bottom,2,2026-03-08T10:40:50.600Z,2026-03-08T10:41:22.207Z,TRUE,FALSE,FALSE,TRUE,0,1,0,3,660271,Shohei Ohtani,/api/v1/people/660271,L,Left,628015,Connor MacDonald,/api/v1/people/628015,R,Right,vs_RHP,vs_LHB,Empty,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Australia,false,NA,"rgba(119, 0, 152, 1.0)",FS,Splitter,79.8,71.8,13,2,0.4785,6.2221,26.9323,-33.8345,-11.259,-1.2559,-0.6558,1.2575,8.9764,-115.6618,-3.2338,-3.1753,50.0054,6.0083,-14.8502,20.4,12,24,743,280,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-3,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788109,2026-03-08,1,2026-03-08T10:40:15.469Z,2026-03-08T10:40:26.244Z,TRUE,pitch,73df5f2e-68b2-3ebe-8f7a-9a25de415f14,2,"In play, no out",NA,NA,NA,NA,FALSE,D,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,D,"In play, no out",0,1,2,NA,NA,3.165,1.598,NA,137.93,146.68,ground_ball,medium,9,164.71,138.28,NA,NA,NA,NA,NA,NA,NA,NA,16,atBat,Single,single,Kenya Wakatsuki singles on a ground ball to right fielder Tim Kennelly. Sosuke Genda to 2nd.,0,0,0,16,bottom,2,2026-03-08T10:39:39.317Z,2026-03-08T10:40:26.244Z,TRUE,FALSE,FALSE,FALSE,33,0,1,2,838350,Kenya Wakatsuki,/api/v1/people/838350,R,Right,628015,Connor MacDonald,/api/v1/people/628015,R,Right,vs_RHP,vs_RHB,RISP,NA,Japan,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Australia,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Japan,Australia,true,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,91.3,82.3,11,2,0.4154,6.2,32.0197,-14.1621,-8.0597,10.2644,-0.549,3.411,9.3014,-132.5594,-4.2093,-3.0794,50.0021,6.0749,-14.1432,38.4,4.8,24,1995,219,86.7,4,92,NA,NA,NA,FALSE,-15.6,17.6,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,838350,Kenya Wakatsuki,/api/v1/people/838350,NA,NA,NA,683821,Sosuke Genda,/api/v1/people/683821,NA,NA,NA,NA
